ward_name,town_code,town_name,date,0～4,5～9,10～14,15～19,20～24,25～29,30～34,35～39,40～44,45～49,50～54,55～59,60～64,65～69,70～74,75～79,80～84,85歳以上,世帯数
駿河区,21683,南安倍三丁目,20030930,35,10,18,38,34,54,45,40,34,30,53,44,38,51,28,18,18,11,240
駿河区,21683,南安倍三丁目,20040930,34,16,14,35,32,62,57,40,39,29,52,50,37,47,34,22,16,13,251
駿河区,21683,南安倍三丁目,20050930,36,25,12,31,37,50,67,39,41,30,45,57,36,43,35,25,16,11,255
駿河区,21683,南安倍三丁目,20060930,39,28,14,26,35,49,75,49,49,31,37,61,46,41,53,37,18,13,306
駿河区,21683,南安倍三丁目,20070930,28,31,13,23,34,45,71,51,49,33,33,59,45,43,56,44,17,18,312
駿河区,21683,南安倍三丁目,20080930,29,31,11,19,45,42,68,52,43,35,30,56,50,41,54,44,19,23,321
駿河区,21683,南安倍三丁目,20090930,40,31,21,18,39,38,67,62,49,39,28,56,52,39,46,49,34,23,329
駿河区,21683,南安倍三丁目,20100930,35,33,25,14,33,36,60,66,40,45,33,46,61,40,44,47,35,25,329
駿河区,21683,南安倍三丁目,20110930,43,35,23,17,28,43,52,77,43,44,35,36,67,39,36,52,40,27,336
駿河区,21683,南安倍三丁目,20120930,41,28,33,15,33,50,53,83,36,43,38,35,63,39,40,50,39,28,356
駿河区,21683,南安倍三丁目,20130930,37,35,40,19,25,46,45,84,47,49,40,30,56,42,41,52,35,27,356
駿河区,21683,南安倍三丁目,20140930,46,44,35,24,25,55,42,79,54,50,41,32,49,50,44,46,38,35,369
駿河区,21683,南安倍三丁目,20150930,39,44,36,29,20,39,45,63,80,37,44,35,40,58,37,43,40,39,360
駿河区,24800,宮本町,20030930,36,25,23,44,40,42,57,54,46,59,87,68,54,53,44,51,25,14,322
駿河区,24800,宮本町,20040930,42,24,29,31,42,40,61,60,41,51,77,80,49,53,48,47,33,16,326
駿河区,24800,宮本町,20050930,48,21,28,29,38,43,64,55,51,46,62,87,59,40,49,46,35,24,320
駿河区,24800,宮本町,20060930,50,27,31,28,40,46,69,77,58,47,60,104,57,52,49,43,37,28,368
駿河区,24800,宮本町,20070930,52,38,27,27,41,42,75,73,64,49,63,100,62,54,51,39,43,31,380
駿河区,24800,宮本町,20080930,50,40,32,25,34,46,66,72,66,57,59,83,75,58,51,41,45,27,385
駿河区,24800,宮本町,20090930,45,48,25,33,33,47,59,79,72,61,48,78,84,54,51,47,42,30,396
駿河区,24800,宮本町,20100930,43,52,25,31,31,44,56,75,75,69,50,64,94,55,45,46,41,34,402
駿河区,24800,宮本町,20110930,44,50,32,28,25,41,58,61,79,67,49,61,100,48,51,46,36,39,391
駿河区,24800,宮本町,20120930,49,48,45,27,25,38,53,76,78,63,49,66,100,57,50,47,35,44,410
駿河区,24800,宮本町,20130930,47,45,38,33,24,36,49,65,74,66,56,64,83,75,53,43,33,45,403
駿河区,24800,宮本町,20140930,39,44,42,25,36,29,41,63,76,66,60,52,77,83,44,46,39,45,399
駿河区,24800,宮本町,20150930,40,45,50,24,33,35,40,61,83,68,67,48,66,90,47,43,40,44,408
駿河区,24811,新川一丁目,20030930,29,20,30,55,48,64,41,46,57,63,82,94,89,64,71,67,40,25,386
駿河区,24811,新川一丁目,20040930,35,20,27,48,47,56,47,50,50,63,71,86,84,68,69,70,43,25,382
駿河区,24811,新川一丁目,20050930,38,19,21,43,46,54,53,49,61,50,74,90,79,64,82,66,48,28,389
駿河区,24811,新川一丁目,20060930,35,27,21,36,49,60,56,55,60,55,67,86,77,69,75,69,46,32,402
駿河区,24811,新川一丁目,20070930,32,31,21,30,46,57,48,54,53,59,67,83,76,76,67,57,55,41,397
駿河区,24811,新川一丁目,20080930,22,38,22,25,43,46,50,57,52,59,64,74,83,87,55,56,56,43,397
駿河区,24811,新川一丁目,20090930,18,38,28,23,41,51,58,52,55,54,67,72,84,82,62,56,59,45,415
駿河区,24811,新川一丁目,20100930,16,39,29,18,46,46,56,50,57,66,56,73,85,71,58,66,51,53,424
駿河区,24811,新川一丁目,20110930,17,35,31,22,45,40,58,50,57,67,56,68,83,69,65,60,52,48,422
駿河区,24811,新川一丁目,20120930,21,32,33,24,41,63,59,58,57,60,60,66,73,74,74,57,43,57,454
駿河区,24811,新川一丁目,20130930,25,21,40,29,54,69,55,51,58,56,64,66,63,79,83,54,44,63,482
駿河区,24811,新川一丁目,20140930,38,29,41,28,49,74,67,61,61,54,55,71,61,75,77,57,47,67,490
駿河区,24811,新川一丁目,20150930,40,27,40,32,47,71,64,68,56,52,70,59,64,77,67,54,56,61,496
駿河区,24812,新川二丁目,20030930,46,59,58,60,53,76,77,82,99,102,100,97,98,76,71,64,39,31,529
駿河区,24812,新川二丁目,20040930,47,63,60,58,54,66,87,94,90,108,95,99,100,68,75,63,43,31,532
駿河区,24812,新川二丁目,20050930,47,61,52,60,57,57,85,77,91,107,94,104,101,65,80,62,45,31,527
駿河区,24812,新川二丁目,20060930,36,69,55,50,64,60,83,89,79,100,99,105,92,73,74,59,57,33,539
駿河区,24812,新川二丁目,20070930,38,62,58,45,58,64,76,103,78,89,104,98,85,80,75,60,49,43,542
駿河区,24812,新川二丁目,20080930,44,54,55,48,60,64,70,89,75,85,101,85,85,87,61,59,52,50,525
駿河区,24812,新川二丁目,20090930,37,45,55,51,56,57,60,83,73,73,97,81,83,83,58,63,53,53,503
駿河区,24812,新川二丁目,20100930,32,38,61,42,60,57,51,85,72,76,93,83,87,82,50,68,48,52,494
駿河区,24812,新川二丁目,20110930,33,28,60,44,48,62,54,76,75,74,88,87,90,70,61,64,45,58,502
駿河区,24812,新川二丁目,20120930,64,45,57,55,58,76,85,96,98,80,93,99,93,68,69,61,50,56,584
駿河区,24812,新川二丁目,20130930,79,46,52,60,53,87,90,97,100,83,93,107,85,78,77,53,48,62,609
駿河区,24812,新川二丁目,20140930,83,54,49,61,47,78,86,104,105,85,85,105,87,83,76,53,53,59,610
駿河区,24812,新川二丁目,20150930,85,59,36,59,48,69,96,99,102,84,84,96,87,92,74,48,55,58,609
駿河区,24820,寿町,20030930,49,44,41,62,70,72,97,75,81,103,97,85,89,80,88,73,32,29,505
駿河区,24820,寿町,20040930,47,53,37,62,80,79,81,83,76,101,96,90,92,79,91,60,42,30,505
駿河区,24820,寿町,20050930,47,57,39,59,70,88,68,93,70,102,98,89,92,80,89,66,48,29,518
駿河区,24820,寿町,20060930,44,51,40,50,64,85,72,91,74,98,97,90,83,83,84,69,53,32,518
駿河区,24820,寿町,20070930,43,51,39,49,62,80,77,92,76,90,109,85,80,83,76,78,56,41,519
駿河区,24820,寿町,20080930,40,50,41,43,71,74,88,84,88,83,107,99,81,81,71,79,58,37,533
駿河区,24820,寿町,20090930,47,39,46,40,64,88,83,75,90,78,110,85,90,88,68,82,52,48,547
駿河区,24820,寿町,20100930,43,35,50,39,62,73,84,71,94,72,106,93,91,89,67,80,57,45,551
駿河区,24820,寿町,20110930,43,40,52,38,59,79,90,77,87,81,100,100,89,79,74,71,56,46,558
駿河区,24820,寿町,20120930,40,46,46,40,55,83,97,77,87,86,89,106,90,81,76,70,68,52,579
駿河区,24820,寿町,20130930,49,39,50,41,46,82,91,87,82,88,83,107,93,82,76,66,71,52,579
駿河区,24820,寿町,20140930,46,37,43,50,44,81,87,85,74,95,80,106,83,89,79,65,74,55,583
駿河区,24820,寿町,20150930,40,37,39,51,58,73,74,88,74,96,72,105,91,88,83,63,71,63,593
駿河区,24830,見瀬,20030930,48,54,62,51,65,93,97,88,93,84,88,94,75,93,64,44,24,11,510
駿河区,24830,見瀬,20040930,47,49,54,56,50,96,95,89,87,87,83,88,85,81,68,46,33,12,510
駿河区,24830,見瀬,20050930,52,48,61,64,54,108,109,86,92,91,85,89,84,75,71,51,35,14,548
駿河区,24830,見瀬,20060930,57,41,61,62,47,105,118,102,96,83,80,104,73,81,76,48,36,18,557
駿河区,24830,見瀬,20070930,65,40,59,59,49,96,124,100,91,91,75,96,83,72,78,52,37,20,563
駿河区,24830,見瀬,20080930,70,49,53,59,55,86,125,99,96,89,71,94,83,64,75,61,36,26,562
駿河区,24830,見瀬,20090930,72,45,52,54,54,82,101,114,96,87,81,87,86,68,71,60,37,30,564
駿河区,24830,見瀬,20100930,68,51,51,53,51,83,95,111,92,87,86,83,84,69,70,60,41,31,563
駿河区,24830,見瀬,20110930,63,51,49,51,50,83,86,109,100,78,83,79,97,61,71,65,39,33,562
駿河区,24830,見瀬,20120930,67,46,47,52,62,101,96,104,100,81,79,81,88,77,67,65,44,36,586
駿河区,24830,見瀬,20130930,64,48,50,45,59,92,100,94,100,89,81,75,92,76,60,68,53,38,584
駿河区,24830,見瀬,20140930,55,49,47,49,56,85,92,92,101,92,78,82,87,74,65,63,53,43,579
駿河区,24830,見瀬,20150930,51,50,48,47,51,78,103,88,96,85,81,82,89,73,69,65,53,46,583
駿河区,24840,中原,20030930,193,164,176,141,128,184,273,261,239,146,236,176,168,146,110,80,53,37,"1,086"
駿河区,24840,中原,20040930,176,168,170,137,129,174,258,258,231,162,212,193,172,136,119,77,51,35,"1,081"
駿河区,24840,中原,20050930,173,192,163,143,138,200,267,260,243,186,197,202,177,146,131,81,49,38,"1,140"
駿河区,24840,中原,20060930,196,216,168,136,156,207,313,302,241,206,191,228,170,148,129,86,55,40,"1,223"
駿河区,24840,中原,20070930,208,225,169,147,161,215,292,338,254,219,189,232,182,157,134,96,64,43,"1,284"
駿河区,24840,中原,20080930,203,228,172,161,147,216,287,341,280,233,162,234,193,164,138,96,66,49,"1,309"
駿河区,24840,中原,20090930,203,226,187,165,141,207,274,334,300,231,177,228,204,172,132,107,61,51,"1,322"
駿河区,24840,中原,20100930,196,231,222,149,146,187,272,349,322,238,191,218,205,180,138,114,65,52,"1,359"
駿河区,24840,中原,20110930,203,229,238,155,122,187,271,335,342,250,200,200,230,173,143,124,71,60,"1,386"
駿河区,24840,中原,20120930,200,228,253,173,123,175,272,327,370,268,224,180,232,175,149,123,84,68,"1,416"
駿河区,24840,中原,20130930,178,225,264,189,135,156,251,316,369,310,241,169,226,187,161,128,87,71,"1,448"
駿河区,24840,中原,20140930,160,216,252,190,143,156,235,295,365,322,245,187,215,198,169,120,97,69,"1,459"
駿河区,24840,中原,20150930,137,200,255,209,152,165,231,262,354,336,243,191,213,195,172,131,97,72,"1,477"
駿河区,24850,津島町,20030930,34,36,34,32,31,53,71,56,56,41,49,52,45,51,36,23,16,18,292
駿河区,24850,津島町,20040930,38,40,39,29,31,50,67,57,66,39,41,51,53,45,39,25,15,19,293
駿河区,24850,津島町,20050930,44,38,45,25,36,46,62,69,77,41,40,53,49,43,39,29,16,17,300
駿河区,24850,津島町,20060930,49,47,50,31,38,43,70,93,88,48,41,59,47,43,46,33,17,21,350
駿河区,24850,津島町,20070930,53,48,51,35,36,31,73,90,95,57,45,57,45,47,48,33,20,20,355
駿河区,24850,津島町,20080930,57,49,41,44,38,36,80,93,84,71,49,44,58,48,49,33,22,22,372
駿河区,24850,津島町,20090930,61,43,49,44,45,35,76,93,88,77,54,41,58,55,42,37,24,19,385
駿河区,24850,津島町,20100930,62,54,40,50,40,43,63,103,87,90,52,45,60,56,41,38,24,22,397
駿河区,24850,津島町,20110930,58,51,44,54,34,48,45,93,90,87,56,45,58,58,42,41,23,25,391
駿河区,24850,津島町,20120930,51,59,44,53,42,42,45,91,89,95,59,51,61,52,47,44,24,25,402
駿河区,24850,津島町,20130930,50,55,45,41,47,48,40,83,85,83,74,52,47,62,46,42,27,26,398
駿河区,24850,津島町,20140930,37,55,47,43,46,55,42,69,96,82,80,49,43,60,56,40,30,24,419
駿河区,24850,津島町,20150930,33,50,53,37,50,55,40,61,96,80,94,46,41,63,56,39,31,28,432
駿河区,24861,西中原一丁目,20030930,16,18,16,29,23,34,32,31,32,34,56,55,48,40,26,24,11,7,261
駿河区,24861,西中原一丁目,20040930,12,19,18,26,22,36,31,33,35,36,45,60,53,40,33,22,12,10,270
駿河区,24861,西中原一丁目,20050930,16,16,21,31,21,40,27,40,35,44,39,63,48,36,40,19,16,12,276
駿河区,24861,西中原一丁目,20060930,16,16,18,27,21,39,29,33,38,41,35,56,54,34,47,19,17,10,267
駿河区,24861,西中原一丁目,20070930,19,16,17,28,23,36,34,35,35,42,28,60,50,40,46,25,16,11,277
駿河区,24861,西中原一丁目,20080930,21,13,24,20,27,28,43,36,35,39,31,52,61,52,40,28,18,11,292
駿河区,24861,西中原一丁目,20090930,21,17,21,20,32,26,45,34,32,40,37,45,59,56,37,37,17,13,294
駿河区,24861,西中原一丁目,20100930,28,14,16,25,29,33,32,38,32,41,45,37,64,54,33,42,17,15,292
駿河区,24861,西中原一丁目,20110930,21,24,19,20,26,32,33,39,29,40,43,44,59,55,31,46,16,16,297
駿河区,24861,西中原一丁目,20120930,20,20,19,17,24,29,30,43,31,39,44,39,64,50,37,45,18,18,296
駿河区,24861,西中原一丁目,20130930,18,24,17,22,20,26,34,40,38,41,39,37,57,59,44,40,22,20,305
駿河区,24861,西中原一丁目,20140930,17,19,18,21,22,20,30,41,34,37,43,37,50,55,49,39,30,20,298
駿河区,24861,西中原一丁目,20150930,12,26,17,22,30,21,25,33,37,39,41,42,40,60,44,34,38,21,301
駿河区,24862,西中原二丁目,20030930,24,28,36,33,21,26,36,49,63,50,51,40,39,29,33,22,10,6,247
駿河区,24862,西中原二丁目,20040930,22,19,38,30,23,24,39,41,55,57,54,45,40,26,34,19,11,4,247
駿河区,24862,西中原二丁目,20050930,22,17,35,29,24,27,40,40,54,53,51,49,39,27,34,19,14,3,247
駿河区,24862,西中原二丁目,20060930,22,21,32,31,22,29,33,42,54,47,49,51,37,23,31,21,19,3,235
駿河区,24862,西中原二丁目,20070930,30,21,30,37,25,30,35,39,48,55,44,63,37,31,27,22,18,7,249
駿河区,24862,西中原二丁目,20080930,33,23,24,38,23,34,36,41,47,56,52,56,43,33,24,28,20,7,261
駿河区,24862,西中原二丁目,20090930,35,19,22,30,26,22,39,46,43,54,56,56,46,36,25,30,16,9,261
駿河区,24862,西中原二丁目,20100930,32,17,25,35,23,27,48,43,45,50,56,59,50,35,27,32,19,13,275
駿河区,24862,西中原二丁目,20110930,34,16,24,29,31,33,35,49,45,49,58,52,53,36,27,31,20,15,276
駿河区,24862,西中原二丁目,20120930,37,23,21,27,30,35,37,47,45,46,52,45,56,34,31,29,21,18,269
駿河区,24862,西中原二丁目,20130930,29,28,18,24,30,36,43,41,43,41,55,47,48,39,32,24,24,13,265
駿河区,24862,西中原二丁目,20140930,27,32,17,27,26,38,33,45,44,38,49,54,44,40,35,22,26,11,269
駿河区,24862,西中原二丁目,20150930,22,33,20,25,26,30,31,51,44,37,46,54,45,44,33,24,24,14,266
駿河区,24870,緑が丘町,20030930,34,54,38,40,34,54,51,67,70,56,93,78,64,64,68,57,42,23,364
駿河区,24870,緑が丘町,20040930,30,46,40,42,29,45,48,56,75,61,78,87,65,63,63,62,41,26,365
駿河区,24870,緑が丘町,20050930,27,52,46,38,41,43,41,57,75,59,74,103,56,59,65,63,41,28,372
駿河区,24870,緑が丘町,20060930,23,52,48,37,42,38,53,52,74,64,72,101,56,59,65,62,40,31,376
駿河区,24870,緑が丘町,20070930,20,46,51,40,44,36,47,47,78,64,67,89,69,60,60,65,40,35,375
駿河区,24870,緑が丘町,20080930,23,39,56,42,37,38,47,53,71,68,52,89,72,58,56,62,44,38,371
駿河区,24870,緑が丘町,20090930,19,38,54,47,42,46,47,48,65,76,57,80,79,58,55,58,46,33,380
駿河区,24870,緑が丘町,20100930,24,34,56,47,31,48,45,48,65,74,55,72,92,55,53,57,47,39,380
駿河区,24870,緑が丘町,20110930,28,30,59,50,33,41,43,56,64,71,61,73,85,53,54,54,45,39,381
駿河区,24870,緑が丘町,20120930,26,27,51,52,35,46,42,47,69,76,60,67,79,64,53,51,51,42,387
駿河区,24870,緑が丘町,20130930,27,26,44,56,40,42,45,47,69,72,62,51,87,69,56,48,52,43,392
駿河区,24870,緑が丘町,20140930,30,21,42,58,39,45,42,45,62,66,70,60,76,78,57,45,51,47,390
駿河区,24870,緑が丘町,20150930,26,25,33,56,49,45,44,40,61,70,75,55,71,89,44,48,46,51,401
駿河区,24880,中野新田,20030930,66,90,76,74,72,82,116,149,114,80,99,111,120,133,96,51,31,22,575
駿河区,24880,中野新田,20040930,62,72,76,78,70,78,104,131,128,82,94,113,121,130,105,54,31,29,575
駿河区,24880,中野新田,20050930,50,74,77,83,68,67,89,131,132,87,88,111,115,132,114,62,31,29,577
駿河区,24880,中野新田,20060930,52,76,89,80,67,72,77,130,143,93,77,114,104,126,121,74,40,24,586
駿河区,24880,中野新田,20070930,59,73,89,78,76,76,87,117,146,96,71,100,108,111,132,82,48,31,595
駿河区,24880,中野新田,20080930,57,71,102,73,77,81,91,122,144,108,74,90,102,121,129,93,51,44,628
駿河区,24880,中野新田,20090930,54,67,84,74,83,71,92,105,140,122,74,87,96,125,127,101,53,43,624
駿河区,24880,中野新田,20100930,61,60,78,77,87,62,95,97,129,129,79,82,96,118,127,105,65,47,638
駿河区,24880,中野新田,20110930,66,60,78,81,77,75,102,91,135,130,78,79,107,101,119,115,64,51,656
駿河区,24880,中野新田,20120930,53,71,71,85,75,80,81,88,134,138,80,74,99,105,109,128,73,55,652
駿河区,24880,中野新田,20130930,61,69,67,97,69,94,72,89,122,134,95,71,88,94,117,119,90,58,664
駿河区,24880,中野新田,20140930,62,65,69,87,79,87,76,74,117,139,115,70,89,92,120,111,92,59,667
駿河区,24880,中野新田,20150930,53,61,69,77,73,99,68,71,103,143,118,72,83,88,112,111,95,60,648
駿河区,24890,中村町,20030930,62,63,61,66,52,67,104,98,81,75,78,79,90,80,65,39,19,15,420
駿河区,24890,中村町,20040930,48,70,58,69,58,56,103,98,81,76,75,80,87,77,69,40,20,15,417
駿河区,24890,中村町,20050930,52,60,54,68,55,46,98,87,89,70,68,82,78,86,58,50,18,16,404
駿河区,24890,中村町,20060930,58,59,61,60,60,50,91,106,88,72,67,89,76,82,65,45,28,14,434
駿河区,24890,中村町,20070930,61,56,74,58,55,56,92,114,98,76,68,88,74,86,62,44,29,18,459
駿河区,24890,中村町,20080930,69,57,65,63,54,68,75,101,108,73,72,73,75,81,66,55,33,19,456
駿河区,24890,中村町,20090930,62,62,64,60,54,75,73,106,110,73,67,72,69,78,65,60,35,20,457
駿河区,24890,中村町,20100930,55,68,60,60,58,64,62,105,99,95,69,60,58,72,71,54,35,20,445
駿河区,24890,中村町,20110930,55,64,58,61,54,57,72,92,103,88,64,69,59,68,70,56,33,22,438
駿河区,24890,中村町,20120930,63,63,62,71,56,69,79,95,106,90,72,67,69,70,69,51,31,26,472
駿河区,24890,中村町,20130930,61,66,59,61,66,70,75,94,101,103,72,70,69,66,66,52,38,28,485
駿河区,24890,中村町,20140930,59,66,56,59,63,63,82,87,98,109,71,63,72,61,65,57,38,28,484
駿河区,24890,中村町,20150930,48,56,65,60,57,68,77,83,83,100,87,64,68,57,65,67,36,30,484
駿河区,25000,中島,20030930,429,408,379,401,387,521,692,600,515,428,589,529,528,457,293,195,131,100,"2,806"
駿河区,25000,中島,20040930,419,416,397,378,378,500,672,621,522,430,530,522,580,441,341,204,129,104,"2,838"
駿河区,25000,中島,20050930,373,400,378,368,357,453,639,621,526,433,473,580,545,465,363,208,135,110,"2,822"
駿河区,25000,中島,20060930,359,412,399,355,321,447,621,643,522,458,459,622,490,486,385,227,147,121,"2,878"
駿河区,25000,中島,20070930,315,417,415,340,326,449,571,635,547,451,438,627,483,500,406,240,154,136,"2,913"
駿河区,25000,中島,20080930,331,384,401,360,332,420,540,663,552,476,417,580,513,503,430,260,156,140,"2,946"
駿河区,25000,中島,20090930,318,371,397,370,326,398,519,653,564,493,424,528,527,547,416,290,169,142,"2,999"
駿河区,25000,中島,20100930,339,353,406,369,326,416,458,660,599,498,434,457,584,509,433,328,178,157,"3,012"
駿河区,25000,中島,20110930,318,335,393,386,321,388,430,614,632,509,443,437,610,465,443,331,178,178,"2,994"
駿河区,25000,中島,20120930,294,286,403,402,327,361,396,567,640,561,449,430,593,454,450,356,188,188,"2,993"
駿河区,25000,中島,20130930,277,269,361,391,367,346,380,497,634,559,472,420,549,481,450,377,214,186,"3,001"
駿河区,25000,中島,20140930,265,254,361,379,393,349,363,451,641,575,472,425,498,493,503,364,228,196,"3,067"
駿河区,25000,中島,20150930,227,265,321,379,386,361,377,423,632,593,504,441,444,561,462,387,259,200,"3,163"
駿河区,25040,西脇,20030930,373,272,224,245,269,469,584,439,299,292,429,359,327,252,211,142,65,52,"1,996"
駿河区,25040,西脇,20040930,354,281,220,237,269,457,558,469,314,282,387,395,336,256,218,151,83,59,"2,029"
駿河区,25040,西脇,20050930,340,295,214,236,263,434,533,497,333,288,352,425,343,280,212,165,86,58,"2,080"
駿河区,25040,西脇,20060930,308,288,226,231,275,411,541,475,350,283,334,441,338,291,221,165,104,55,"2,107"
駿河区,25040,西脇,20070930,320,302,242,204,259,381,538,489,383,278,309,449,338,294,216,177,125,62,"2,116"
駿河区,25040,西脇,20080930,319,292,251,213,272,352,500,519,396,280,295,430,339,310,233,175,125,77,"2,118"
駿河区,25040,西脇,20090930,309,282,258,207,270,354,438,525,424,299,286,397,380,316,238,179,128,87,"2,142"
駿河区,25040,西脇,20100930,283,279,252,206,241,336,459,489,438,309,293,349,404,315,260,180,129,88,"2,131"
駿河区,25040,西脇,20110930,269,266,259,216,210,332,407,490,444,312,284,335,420,314,265,181,127,93,"2,128"
駿河区,25040,西脇,20120930,239,252,266,227,196,317,390,500,453,353,275,297,438,316,275,192,138,102,"2,169"
駿河区,25040,西脇,20130930,231,262,255,243,210,318,349,481,480,384,266,293,414,333,290,213,136,109,"2,181"
駿河区,25040,西脇,20140930,208,261,254,241,216,287,335,423,461,426,284,282,374,361,311,230,148,120,"2,202"
駿河区,25040,西脇,20150930,210,242,258,238,210,278,329,404,437,434,326,284,330,398,301,247,154,132,"2,225"
駿河区,25080,西島,20030930,164,161,175,236,226,325,364,263,215,238,354,351,332,249,175,126,78,58,"1,563"
駿河区,25080,西島,20040930,161,151,183,217,224,311,379,277,203,241,319,351,335,261,189,137,72,65,"1,590"
駿河区,25080,西島,20050930,183,155,161,206,215,294,371,294,231,226,294,376,312,283,204,134,78,75,"1,605"
駿河区,25080,西島,20060930,171,165,159,196,207,288,372,342,228,234,282,384,320,282,200,141,95,80,"1,651"
駿河区,25080,西島,20070930,192,173,160,191,224,285,372,346,251,217,273,362,348,285,215,151,103,78,"1,705"
駿河区,25080,西島,20080930,213,182,173,173,232,301,365,385,279,215,242,354,337,316,218,153,112,88,"1,780"
駿河区,25080,西島,20090930,232,190,171,173,217,301,356,394,299,227,242,316,343,320,231,160,117,93,"1,805"
駿河区,25080,西島,20100930,227,203,183,161,210,291,370,416,310,250,229,288,363,304,257,172,109,108,"1,845"
駿河区,25080,西島,20110930,215,189,183,172,189,283,342,411,345,245,227,261,382,304,266,169,112,118,"1,846"
駿河区,25080,西島,20120930,190,194,185,161,198,256,288,392,383,273,216,246,358,339,262,175,114,113,"1,833"
駿河区,25080,西島,20130930,178,186,178,171,179,265,286,353,386,286,222,217,356,310,294,189,110,122,"1,862"
駿河区,25080,西島,20140930,176,176,182,168,187,264,301,335,389,305,230,222,317,325,303,199,131,121,"1,898"
駿河区,25080,西島,20150930,147,169,188,184,164,243,274,323,410,315,245,208,279,346,285,224,141,114,"1,897"
駿河区,25120,下島,20030930,161,153,153,171,212,261,340,253,210,210,284,260,208,179,123,88,46,30,"1,335"
駿河区,25120,下島,20040930,179,148,143,158,192,264,346,275,213,206,258,261,229,187,124,98,47,31,"1,351"
駿河区,25120,下島,20050930,182,145,155,149,207,256,367,280,219,209,254,277,234,187,138,100,55,35,"1,396"
駿河区,25120,下島,20060930,211,148,149,150,219,290,352,319,214,210,234,307,229,180,149,98,62,49,"1,451"
駿河区,25120,下島,20070930,206,164,144,146,209,266,339,343,230,207,226,293,239,195,161,101,68,50,"1,473"
駿河区,25120,下島,20080930,214,163,151,144,204,264,332,363,243,207,203,275,252,187,168,98,67,54,"1,481"
駿河区,25120,下島,20090930,222,174,144,144,171,272,322,350,272,200,211,251,256,215,176,106,78,54,"1,488"
駿河区,25120,下島,20100930,229,158,139,158,170,263,303,360,277,207,218,236,263,219,173,119,74,53,"1,495"
駿河区,25120,下島,20110930,211,168,148,152,163,240,283,306,320,206,221,216,288,219,167,131,76,64,"1,476"
駿河区,25120,下島,20120930,220,162,155,148,164,250,256,303,308,227,200,217,269,233,175,141,80,70,"1,483"
駿河区,25120,下島,20130930,207,167,147,151,169,242,250,296,309,223,206,207,260,237,179,148,82,81,"1,507"
駿河区,25120,下島,20140930,183,171,149,147,179,230,259,292,311,238,216,202,241,247,190,155,90,94,"1,585"
駿河区,25120,下島,20150930,180,172,146,145,179,222,251,267,318,255,219,223,221,247,199,145,99,90,"1,577"
駿河区,25200,南町,20030930,22,15,28,24,43,61,75,57,55,49,81,98,61,48,58,44,25,28,449
駿河区,25200,南町,20040930,25,18,26,29,48,58,85,72,71,46,86,95,79,48,52,49,29,29,491
駿河区,25200,南町,20050930,31,20,26,30,42,58,88,75,70,60,75,95,83,52,48,53,28,30,509
駿河区,25200,南町,20060930,38,19,25,32,40,58,77,69,79,61,71,103,79,54,47,50,35,32,504
駿河区,25200,南町,20070930,34,22,15,35,37,54,54,73,78,63,66,95,86,65,48,49,37,31,502
駿河区,25200,南町,20080930,25,26,12,38,41,58,56,84,74,64,58,85,102,58,50,50,36,29,519
駿河区,25200,南町,20090930,44,36,18,30,46,69,79,122,84,91,56,91,106,78,56,47,39,33,615
駿河区,25200,南町,20100930,38,51,20,29,59,58,84,106,86,90,64,81,105,79,60,45,41,38,614
駿河区,25200,南町,20110930,31,55,16,29,60,77,65,99,96,90,70,82,104,75,59,45,37,38,631
駿河区,25200,南町,20120930,39,51,17,21,64,86,61,90,95,93,78,78,86,87,68,47,38,34,635
駿河区,25200,南町,20130930,38,43,22,19,62,108,63,86,104,89,83,62,97,94,60,50,39,37,670
駿河区,25200,南町,20140930,42,40,29,20,60,107,68,81,113,96,95,60,84,98,67,48,37,40,690
駿河区,25200,南町,20150930,31,28,41,22,52,81,61,75,104,99,98,68,73,95,65,51,37,49,666
駿河区,25210,泉町,20030930,20,16,25,45,63,57,63,44,46,59,65,65,63,63,54,42,28,32,436
駿河区,25210,泉町,20040930,16,21,30,41,59,67,64,63,56,65,66,79,58,54,52,47,34,34,468
駿河区,25210,泉町,20050930,24,20,26,41,67,66,57,68,58,53,71,73,67,52,48,43,33,39,468
駿河区,25210,泉町,20060930,26,21,23,34,70,67,54,68,56,53,72,70,62,57,47,45,33,32,467
駿河区,25210,泉町,20070930,18,22,26,34,65,58,46,59,59,54,69,69,66,54,48,40,30,32,448
駿河区,25210,泉町,20080930,17,26,26,26,54,61,53,61,53,57,60,71,69,50,56,43,28,34,440
駿河区,25210,泉町,20090930,25,20,33,27,56,62,59,57,65,57,61,67,80,51,53,42,34,29,473
駿河区,25210,泉町,20100930,21,24,32,20,46,83,74,60,67,54,52,72,73,59,48,42,32,29,494
駿河区,25210,泉町,20110930,27,25,33,23,46,90,69,65,69,56,51,71,78,54,51,42,33,33,508
駿河区,25210,泉町,20120930,22,23,38,22,53,92,64,67,73,58,49,70,74,61,49,43,28,38,519
駿河区,25210,泉町,20130930,16,19,33,23,51,90,73,52,70,58,55,60,70,72,49,48,33,32,518
駿河区,25210,泉町,20140930,20,25,21,35,49,82,75,46,72,58,59,55,65,79,50,47,35,33,522
駿河区,25210,泉町,20150930,26,18,27,34,52,75,73,56,67,61,57,54,71,77,58,43,38,31,532
